"매출_금액","매출_금액2","자본_금액","순이익_금액","종업원_수","설립_일자","순이익금액코드","매출증가코드","차입의존코드","이익보상배수코드","산재_비율","industry","추계_금액","예치_금액","최근_계약_일자","최근_활동자","단체_명","대표자","전화번호","시군구코드","주소","TARGET"
51360600,197144900,5000000,116902,514,"20160122",1117,1115,1119,1122,9,"컴퓨터 프로그래밍  시스템 통합 및 관리업",0,0,"20201012","no","아이지니(주)","이광희","no",21,"서울 중구 퇴계로 264, 204호",0
196985800,196985800,0,123430,1970,"20110701",1117,1115,1119,1122,7.5,"의복액세서리 및 모조장신품 도",0,0,"20201012","no","시온사","김대희","02-775-5221",21,"서울 중구 남창동 49 대도E남문상가 D25호",0
138350200,196500000,12040700,83000,1,"20050817",1116,1114,1119,1121,8,"소매업  자동차 제외",0,0,"20201012","no","지구촌유통","정기식","02-2272-2913",21,"서울 중구 을지로5가 272-2",0
196330200,196330200,5000000,9816510,1964,"20201012",1118,1114,1119,1121,7.5,"화물운송 중개  대리 및 관련서",0,0,"20201012","no","그랜드시노라인(주)","김정오","02-3789-7790",21,"서울 중구 세종대로 74",0
196216600,196216600,5000000,9810830,1,"20201012",1118,1114,1119,1121,7.5,"그외 기타 분류안된 금융업",0,0,"20201012","no","(주)시플리나인베스트먼트","정창권","02-521-3942",21,"서울 중구 퇴계로 63, 6층",0
111582000,196061700,20000000,63254,32,"20100203",1116,1114,1119,1121,9,"컴퓨터 프로그래밍  시스템 통합 및 관리업",0,0,"20201012","no","(주)이롭게","김은주","02-545-1582",21,"서울 중구 을지로 50, 9층",0
195922200,195922200,1000000,9796110,1960,"20201012",1118,1114,1119,1121,7.5,"그외 기타 분류안된 금융업",0,0,"20201012","no","시네월드유동화전문(유)","신대일","02-729-0419",21,"서울 중구 을지로2가 외환은행본점",0
195853800,195853800,6500000,9792690,1959,"20201012",1118,1114,1119,1121,7.5,"종이  인쇄물 및 문구용품 도매",0,0,"20201012","no","(주)래미지","한병희","02-517-0527",21,"서울 중구 필동2가 84-122",0
174279700,195765200,2000000,46868,1743,"20160622",1116,1115,1119,1122,8,"전문 서비스업",0,0,"20201012","no","(주)돈트워리","김종필","02-6410-9247",21,"서울 중구 퇴계로37길 14, 504호",0
116294500,195690900,5000000,255296,10,"20051213",1117,1114,1119,1121,6,"금융 및 보험 관련 서비스업",0,0,"20201012","no","티알씨손해보험중개(주)","문종국/이세형","02-2277-3101",21,"서울 중구 후암로 110, 17층",0
195675900,195675900,10000000,9783795,5,"20201012",1118,1114,1119,1121,7.5,"의료  정밀 및 과학기기 도매업",0,0,"20201012","no","새한판매(주)","이정림","02-2234-0051",21,"서울 중구 신당2동 353-64 3층",0
195569000,195569000,0,15555,1956,"20100217",1116,1114,1119,1121,8,"창고 및 운송관련 서비스업",0,0,"20201012","no","시노이스턴해운(주)","문제섭","02-392-5986",21,"서울 중구 서소문로 95, 4층 (서소문동,정안빌딩)",0
195553200,195553200,0,-107422,5,"19881223",1116,1114,1120,1122,8,"도매 및 상품 중개업",0,0,"20201012","no","(주)예낭아이앤씨","이용익","02-6366-2020",21,"서울 중구 중림동 10-3 신흥빌딩",0
134759400,195542700,31000000,7416,1348,"20140725",1116,1114,1120,1122,8,"창고 및 운송관련 서비스업",0,0,"20201012","no","(주)에스엘로직스","변재성","02-777-1225",21,"서울 중구 정동길 12-11, 301호",0
195533900,195533900,0,21398,1956,"20131104",1116,1115,1120,1123,8,"도매 및 상품 중개업",0,0,"20201012","no","(주)삼원에프앤에스","황규열","070-8770-6830",21,"서울 중구 동호로5길 20",0
195426000,195426000,30000000,9771300,20,"20201012",1118,1114,1119,1121,7.5,"비주거용 건물 임대업",0,0,"20201012","no","(주)청양어패럴","이기목","02-737-8631",21,"서울 중구 충정로1가 58-1",0
195399900,195399900,1000000,9769995,5,"20201012",1118,1114,1119,1121,7.5,"손해사정업",0,0,"20201012","no","(주)아이포스커뮤니케이션즈","오경심","02-565-5559",21,"서울 중구 퇴계로 213",0
195033700,195033700,15000000,5163,5,"20140103",1116,1114,1120,1122,8,"도매 및 상품 중개업",0,0,"20201012","no","(주)이강페이퍼","윤형득","02-6215-2131",21,"서울 중구 퇴계로 187, 403호",0
209683400,194987200,176812900,171522,11,"19920615",1117,1115,1120,1122,10,"인쇄 및 기록매체 복제업",0,0,"20201012","no","충주문화사","원종한","02-2277-7119",21,"서울 중구 충무로 29",0
194983300,194983300,1000,26481,1950,"20160408",1116,1114,1119,1121,6,"금융 및 보험 관련 서비스업",0,0,"20201012","no","에이스오토인베스트제삼십팔차유동화전문(유)","권상녕","02-2080-8123",21,"서울 중구 통일로 120",0
194951300,194951300,5000000,201347,8,"20151012",1117,1115,1120,1122,6,"교육 서비스업",0,0,"20201012","no","(주)런투","김교식/최태준","02-6263-0067",21,"서울 중구 퇴계로 235, B동 118호",0
194585900,194585900,30000000,9729295,4,"20201012",1118,1115,1119,1123,7.5,"화물운송 중개  대리 및 관련서",0,0,"20201012","no","유니슨해운항공(주)","김병섭","02-2280-2500",21,"서울 중구 퇴계로44길 8, 201호",0
148788400,194469400,10000000,1596,65,"20060323",1116,1114,1119,1121,11,"의복  의복 액세서리 및 모피제품 제조업",0,0,"20201012","no","(주)아시안웨이","이현철","02-2253-3027-8",21,"서울 중구 퇴계로73가길 21, 101호",0
148646500,194357700,20000000,52394,12,"20070814",1116,1115,1120,1122,10,"인쇄 및 기록매체 복제업",0,0,"20201012","no","(주)보림에스앤피","채연화","02-2263-4934",21,"서울 중구 수표로6길 22-1",0
92862700,194347200,5000000,136687,11,"20140711",1117,1114,1120,1123,11,"의복  의복 액세서리 및 모피제품 제조업",0,0,"20201012","no","(주)타우하우스","박준호","02-2231-1646",21,"서울 중구 다산로46길 17, 이스트동 1802호",0
194343300,194343300,30000000,282218,11,"20050503",1117,1114,1120,1122,8,"영상 오디오 기록물 제작 및 배급업",0,0,"20201012","no","(주)픽토스튜디오","전유혁","02-548-0852",21,"서울 중구 퇴계로20길 50, 2층",0
65300100,194278800,35000000,-27889,5,"20090716",1116,1115,1119,1122,8,"영상 오디오 기록물 제작 및 배급업",0,0,"20201012","no","(주)씨엠네트웍스","이기훈","02-724-7811",21,"서울 중구 세종대로21길 30",0
60591000,194076000,10000000,31948,606,"20100309",1116,1115,1120,1122,8,"도매 및 상품 중개업",0,0,"20201012","no","와이앤케이글로벌네트웍스(주)","임용","02-773-2235",21,"서울 중구 삼일대로 363, 1401호",0
193909500,193909500,0,384582,1,"20110823",1117,1114,1119,1121,6,"금융 및 보험 관련 서비스업",0,0,"20201012","no","티와이에이치엘제일차(주)","이정훈","02-3770-5935",21,"서울 중구 을지로2가 185 동양종합금융빌딩",0
193869900,193869900,1000000,9693495,1939,"20201012",1118,1114,1119,1121,7.5,"그외 기타 분류안된 금융업",0,0,"20201012","no","홈에버제일차유동화전문(유)","장윤진","02-2002-1563",21,"서울 중구 을지로 35, 3층 (을지로1가,하나은행)",0
187665600,193659300,14505400,160199,5,"20120125",1117,1115,1120,1123,10,"인쇄 및 기록매체 복제업",0,0,"20201012","no","메가플러스","백우정","02-2269-1100",21,"서울 중구 퇴계로37길 14, 705호",0
193535000,193535000,2000,-1085728,1936,"20150728",1116,1114,1119,1121,6,"금융업",0,0,"20201012","no","와이즈모바일제십칠차유동화전문(유)","김성중","02-2073-8487",21,"서울 중구 남대문로 84",0
193368100,193368100,5000000,88190,1934,"20120307",1116,1114,1119,1121,11,"의복  의복 액세서리 및 모피제품 제조업",0,0,"20201012","no","(주)디에이치컴퍼니","김현수","no",21,"서울 중구 마장로1가길 17, 103호,143호",0
193326200,193326200,242600000,-52102,4,"20100315",1116,1114,1119,1121,36,"전문직별 공사업",0,0,"20201012","no","안양성우(주)","김영승","02-513-2078",21,"서울 중구 다산로 32, 제6상가 106호",0
192882300,193185900,6000000,97748,1929,"20130520",1116,1114,1119,1123,8,"출판업",0,0,"20201012","no","(주)원앤원콘텐츠그룹","정영훈","02-2234-7117",21,"서울 중구 다산로 139, 501호",0
193183400,193183400,5000000,83224,7,"20111013",1116,1114,1120,1123,6,"전기장비 제조업",0,0,"20201012","no","(주)파로라이팅","김기화","02-2268-6891",21,"서울 중구 동호로33길 24, 1층 1021호",0
226535400,193099800,10000000,10099,2,"20100625",1116,1114,1119,1121,8,"도매 및 상품 중개업",0,0,"20201012","no","(주)일렉툴스","한민희","02-2274-7186",21,"서울 중구 을지로 157, 상가 578호",0
164122200,192943300,5280000,14249,5,"20150618",1116,1114,1119,1121,8,"도매 및 상품 중개업",0,0,"20201012","no","(주)이둔컴퍼니","정동민","no",21,"서울 중구 장충단로6가길 15-5, 402호",0
192932000,192932000,10000000,762911,1930,"20140617",1117,1115,1119,1123,9,"컴퓨터 프로그래밍  시스템 통합 및 관리업",0,0,"20201012","no","(주)푸시컴즈","김휘광","02-6261-1777",21,"서울 중구 동호로15길 27, A동 1층",0
192778500,192778500,20000000,9638925,32,"20201012",1118,1114,1119,1121,7.5,"철도운송업",0,0,"20201012","no","케이티엑스특송(주)","임성만","02-365-5825",21,"서울 중구 만리동2가 11-1 케이씨씨파크타운 101동",0
192675700,192675700,95576400,9633785,8,"20201012",1118,1114,1119,1121,7.5,"경 인쇄업",0,0,"20201012","no","세종C P","손용균","02-2267-5255",21,"서울 중구 마른내로 23",0
420488800,192602000,30000000,-143644,338,"20020802",1116,1114,1120,1122,8,"사업지원 서비스업",0,0,"20201012","no","(주)뉴야베스","이수섭","02-515-7062",21,"서울 중구 소공로 35, 3층 302호",0
192541500,192541500,0,9627075,23,"20201012",1118,1114,1119,1121,7.5,"신문 발행업",0,0,"20201012","no","한국여행신문사","한정훈","02-757-8980-2",21,"서울 중구 무교동 19 대한체육회빌딩 5층",0
192481100,192481100,5000000,226299,1925,"19951110",1117,1115,1119,1123,10,"인쇄 및 기록매체 복제업",0,0,"20201012","no","피삼십일","이은기","02-3141-2760",21,"서울 중구 동호로 218",0
239976800,192397500,40000000,50136,2400,"20121126",1116,1114,1119,1123,8,"도매 및 상품 중개업",0,0,"20201012","no","(주)라브르베르코리아","이혜림","02-533-5717",21,"서울 중구 동호로8길 30, B동 101호",0
192364900,192364900,1000000,9618245,1924,"20201012",1118,1114,1119,1121,7.5,"그외 기타 분류안된 금융업",0,0,"20201012","no","양평월드메르디앙유동화전문(유)","허옥희","02-6263-8045",21,"서울 중구 태평로2가 120",0
191997900,191997900,1000000,1499537,1920,"20060203",1117,1114,1119,1121,6,"금융업",0,0,"20201012","no","씨제이씨제일차유동화전문(유)","임정현","02-2002-5899",21,"서울 중구 회현동1가 203",0
75491300,191947100,3000000,133468,12,"20150312",1117,1115,1120,1122,8,"출판업",0,0,"20201012","no","(주)데일리스포츠한국","안덕홍","02-725-2540",21,"서울 중구 필동로8길 73, 2층",0
191800500,191800500,28593100,9590025,11,"20201012",1118,1114,1119,1121,7.5,"화장품 도매업",0,0,"20201012","no","에뛰드하우스동대문점","양현정","02-599-1260",21,"서울 중구 을지로6가 18-95",0
191720500,191720500,1000000,9586025,1918,"20201012",1118,1114,1119,1121,7.5,"그외 기타 금융지원 서비스업",0,0,"20201012","no","퍼스트홈론제팔차유동화전문(유)","김선희","02-2004-0582",21,"서울 중구 봉래동1가 25",0
191495700,191495700,6349600,73280,9,"20140324",1116,1115,1119,1123,11,"의복  의복 액세서리 및 모피제품 제조업",0,0,"20201012","no","(주)아트쉐어","정지혜","no",21,"서울 중구 퇴계로 210-35, 101호 102호",0
191412800,191412800,59991600,9570640,3,"20201012",1118,1114,1119,1121,7.5,"셔츠 및 체육복 제조업",0,0,"20201012","no","비앤지","조옥주","02-2253-1452",21,"서울 중구 신당1동 251-63 국제빌딩 3층 305호",0
195454900,191316400,5000000,69624,2,"20150710",1116,1114,1119,1121,8,"도매 및 상품 중개업",0,0,"20201012","no","(주)제일의화학","고정원","02-2266-0396",21,"서울 중구 을지로 148, 1109호",0
242190300,191316400,41363300,69624,2422,"20150710",1116,1114,1120,1123,8,"도매 및 상품 중개업",0,0,"20201012","no","제일의화학","고정원","02-2285-3123-4",21,"서울 중구 을지로3가 259-1번지 중앙데코프라자 11",0
191284900,191284900,35000000,9564245,1913,"20201012",1118,1114,1119,1121,7.5,"통신 재판매업",0,0,"20201012","no","(주)환구만유","양성욱","no",21,"서울 중구 서소문로 106, 2층 210호",0
191153700,191153700,0,125452,1912,"20100101",1117,1115,1119,1122,8,"도매 및 상품 중개업",0,0,"20201012","no","패션미에르","최영두","02-752-6892",21,"서울 중구 남대문로5가 139 화경빌딩 지하1층",0
190988900,190988900,5925900,9549445,1910,"20201012",1118,1114,1119,1121,7.5,"전기용 기계장비 및 관련 기자재",0,0,"20201012","no","삼일기업사","이재선","02-2266-4870",21,"서울 중구 을지로17길 15",0
190973000,190973000,1000000,9548650,1910,"20201012",1118,1114,1119,1121,7.5,"그외 기타 분류안된 금융업",0,0,"20201012","no","이안제이차유동화전문(유)","정찬근","02-729-0127",21,"서울 중구 을지로2가 181",0
190955600,190955600,40000000,9547780,11,"20201012",1118,1114,1119,1121,7.5,"기타 인쇄관련 산업",0,0,"20201012","no","(주)동진프린텍","현경남","02-2275-8683",21,"서울 중구 충무로2가 53-21",0
190862700,190862700,0,224334,1909,"20100202",1117,1114,1120,1122,8,"전문 서비스업",0,0,"20201012","no","(주)간삼","오동희/김태집","02-2250-6134",21,"서울 중구 신당2동 407-27 간삼파트너스 사옥 2층",0
109279300,190837500,14734800,100065,1093,"19970421",1117,1115,1119,1122,8,"도매 및 상품 중개업",0,0,"20201012","no","세방상사","김영숙","02-2237-9833",21,"서울 중구 충무로5가 76-2",0
85606600,190834800,5000000,-65020,5,"20050126",1116,1115,1120,1122,8,"출판업",0,0,"20201012","no","(주)에이앤드에프코리아","이성복/임현호","02-757-1730",21,"서울 중구 소월로 10, 3층",0
80788600,190730500,10000000,21920,4,"20010307",1116,1114,1119,1121,8,"전문 서비스업",0,0,"20201012","no","(주)헤딩","송동훈","02-2233-6969",21,"서울 중구 동호로14길 19",0
315266400,190590000,51000000,-565054,8,"20071114",1116,1115,1119,1122,36,"종합 건설업",0,0,"20201012","no","(주)아크랩건설","이주호","02-3785-1713",21,"서울 중구 다산로 68, 5층",0
190549200,190549200,0,14672,7,"20000222",1116,1114,1119,1121,8,"도매 및 상품 중개업",0,0,"20201012","no","(주)오이에스","김종희","02-778-7528-9",21,"서울 중구 세종대로2길 29, 4층",0
83188100,190424500,52000000,-78100,5,"19821007",1116,1115,1119,1122,36,"전문직별 공사업",0,0,"20201012","no","유일환경건설(주)","박정석","02-2266-5701",21,"서울 중구 을지로12길 28, 1409호",0
190416700,190416700,68842400,9520835,1905,"20201012",1118,1114,1119,1121,7.5,"치과 의원",0,0,"20201012","no","명동우리치과의원","정명진","no",21,"서울 중구 명동8가길 27, 4층 1호",0
190254800,190254800,0,385226,1903,"20170224",1117,1115,1119,1122,8,"전문 서비스업",0,0,"20201012","no","(주)성진에이치디에스","김진영","no",21,"서울 중구 삼일대로 343, 위워크 16층 111호",0
190050300,190050300,25000000,7658,11,"20000811",1116,1114,1119,1121,10,"인쇄 및 기록매체 복제업",0,0,"20201012","no","(주)삼보아트","강용석","02-2271-0390-1",21,"서울 중구 필동로 102",0
189887700,189887700,5000000,289624,1,"20081226",1117,1114,1119,1121,6,"금융업",0,0,"20201012","no","서보랜드마크(주)","권상녕","02-729-0482",21,"서울 중구 을지로2가 181",0
65661000,189829800,21000000,19169,4,"20030207",1116,1114,1119,1121,36,"전문직별 공사업",0,0,"20201012","no","(주)다와전기","정주섭","02-2272-6672",21,"서울 중구 동호로 290 (장충동2가,정담빌딩)",0
93077400,189722600,24067000,49488,15,"20110210",1116,1115,1120,1123,8,"출판업",0,0,"20201012","no","(주)레드테이블","도해용","02-6964-7955",21,"서울 중구 청계천로 40, 8층 22호",0
189708400,189708400,0,10752,1898,"20121128",1116,1115,1119,1122,8,"도매 및 상품 중개업",0,0,"20201012","no","그린피스텍스타일(주)","나스르아메드/하지모하마드","no",21,"서울 중구 명동2길 57, 4층 403호",0
189617600,189617600,1000000,9480880,1897,"20201012",1118,1114,1119,1121,7.5,"그외 기타 분류안된 금융업",0,0,"20201012","no","이더블유제이차유동화전문(유)","김복희","02-3455-2522",21,"서울 중구 다동 39",0
91939400,189272900,6000000,674849,5,"20150212",1117,1115,1119,1122,8,"사업지원 서비스업",0,0,"20201012","no","(주)플랜에이투어","김기천","no",21,"서울 중구 중림로 50-1, 3층 301호",0
189210000,189210000,405000000,1855559,1893,"20061222",1117,1115,1120,1122,7,"부동산업",0,0,"20201012","no","(주)베스트브라이덜코리아","츠카다마사유키","02-517-9593",21,"서울 중구 세종대로 55, 19층",0
189189100,189189100,2000000,9459455,1892,"20201012",1118,1115,1119,1122,7.5,"그외 기타 봉제의복 제조업",0,0,"20201012","no","(주)싸인텍스타일","정세현","02-2231-4858",21,"서울 중구 퇴계로80길 45-7, 1층",0
189183300,189183300,1000000,9459165,1892,"20201012",1118,1114,1119,1121,7.5,"그외 기타 분류안된 금융업",0,0,"20201012","no","씨앤씨제일차유동화전문(유)","이진천","02-3787-2235",21,"서울 중구 을지로2가 181",0
189087100,189087100,350000,-64552,1,"20111121",1116,1114,1119,1121,6,"금융 및 보험 관련 서비스업",0,0,"20201012","no","보노베스트제일차(주)","조형일","02-2151-4772",21,"서울 중구 세종대로9길 20 (태평로2가,대경빌딩(신한",0
189054600,189054600,20000000,83436,5,"20150706",1116,1114,1119,1123,8,"전문 서비스업",0,0,"20201012","no","(주)더블유캠프","이지희","02-751-4774",21,"서울 중구 삼일대로 343, 8층 117호",0
189009500,189009500,0,135349,1891,"20091001",1117,1115,1119,1123,6,"보건업",0,0,"20201012","no","위즈앤미의원","서승원","02-777-0900",21,"서울 중구 명동7길 21, 4층 401~403호",0
188819200,188819200,5000000,9440960,11,"20201012",1118,1114,1119,1121,7.5,"사진장비 및 광학용품 도매업",0,0,"20201012","no","에스원광학(주)","송경이","02-756-2442",21,"서울 중구 만리재로 185, 102동 901호 (만리동",0
188764400,188764400,0,260278,2,"19940901",1117,1114,1120,1122,10,"인쇄 및 기록매체 복제업",0,0,"20201012","no","(주)삼일문화사","이종덕","02-2266-4752",21,"서울 중구 퇴계로50가길 10",0
175428100,188764400,13124300,260278,1755,"19940901",1117,1114,1119,1121,10,"인쇄 및 기록매체 복제업",0,0,"20201012","no","삼일문화사","이종덕/이공순","02-2266-4752",21,"서울 중구 묵정동 24-10번지",0
188685800,188685800,5000000,9434290,1887,"20201012",1118,1114,1119,1121,7.5,"수산물 도매업",0,0,"20201012","no","(주)참좋은바다","강성표","no",21,"서울 중구 을지로5가 272-6번지 2층",0
188629800,188629800,1000000,573,21,"20160314",1116,1115,1119,1122,8,"소매업  자동차 제외",0,0,"20201012","no","(주)프리즘커뮤니케이션","신용노","02-6261-0830",21,"서울 중구 소월로 8, 10층",0
188627200,188627200,10000000,9431360,5,"20201012",1118,1114,1119,1121,7.5,"그외 기타 건축자재 도매업",0,0,"20201012","no","(주)대동타일상사","고인석","02-2269-0607",21,"서울 중구 충무로9길 17, 305호",0
188578300,188578300,80000000,9428915,5,"20201012",1118,1114,1119,1121,7.5,"화물운송 중개  대리 및 관련서",0,0,"20201012","no","(주)엑스로지스","문병환","02-3142-9988",21,"서울 중구 순화동 5-2 순화빌딩 7층",0
247138900,188527800,3000000,-49534,2,"20170414",1116,1114,1120,1122,12,"기타 제품 제조업",0,0,"20201012","no","(주)언더플레이","김복섭/이두리","02-6332-6213",21,"서울 중구 청구로 111, 201호",0
188513500,188513500,0,-18372,8,"20051229",1116,1114,1119,1121,8,"도매 및 상품 중개업",0,0,"20201012","no","(주)모던골프트레이딩","이무익","02-529-3697",21,"서울 중구 동호로18길 9, 302호",0
188490500,188490500,0,69836,1885,"20120927",1116,1114,1119,1121,10,"인쇄 및 기록매체 복제업",0,0,"20201012","no","효성문화","이종원","02-2278-2946",21,"서울 중구 쌍림동 21-2",0
172115300,188467500,500000,77549,6,"20141106",1116,1115,1119,1123,8,"도매 및 상품 중개업",0,0,"20201012","no","(주)일프로","최재영","no",21,"서울 중구 마장로1가길 17, 3층 322,323호",0
188387800,188387800,20000000,9419390,1,"20201012",1118,1115,1119,1122,7.5,"합성섬유 제조업",0,0,"20201012","no","대세무역(주)","신태산","02-753-8411",21,"서울 중구 퇴계로28길 8, 504호 (남학동,만수빌딩",0
188282700,188282700,1000,11303,2,"20120613",1116,1114,1119,1121,6,"금융 및 보험 관련 서비스업",0,0,"20201012","no","눈스퀘어제일차(주)","신관철","02-3455-2467",21,"서울 중구 청계천로 24",0
188281100,188281100,5000000,9414055,1883,"20201012",1118,1114,1119,1121,7.5,"기타 화학물질 및 화학제품 도매",0,0,"20201012","no","(주)트래솔","김창섭","02-773-7887",21,"서울 중구 삼일대로 363",0
188169300,188169300,50000000,9408465,1882,"20201012",1118,1114,1119,1121,7.5,"화물운송 중개  대리 및 관련서",0,0,"20201012","no","(주)코나폰코리아","최상원","no",21,"서울 중구 서소문로 99",0
187869000,187869000,90000000,9393450,5,"20201012",1118,1114,1119,1121,7.5,"비주거용 건물 임대업",0,0,"20201012","no","(주)기승플러스","윤형식","02-2265-6700",21,"서울 중구 을지로 255, 11층 1101호",0
187851700,187851700,1000000,102587,1,"20150115",1117,1114,1119,1123,11,"의복  의복 액세서리 및 모피제품 제조업",0,0,"20201012","no","(주)주하코퍼레이션","이지나","no",21,"서울 중구 다산로 68, 2층",0
187814400,187800000,5000000,47000,1879,"20180227",1116,1115,1120,1122,36,"전문직별 공사업",0,0,"20201012","no","(주)진영전기","김제석","no",21,"서울 중구 을지로19길 13-3, 1층",0
187613400,187613400,45000000,9380670,34,"20201012",1118,1114,1119,1121,7.5,"일반 및 국외 여행사업",0,0,"20201012","no","(주)투어닷코리아","홍기권","02-723-0094",21,"서울 중구 다동 117 라전빌딩 503-A호",0
187600000,187600000,30000000,9380000,6,"20201012",1118,1114,1119,1121,7.5,"화물운송 중개  대리 및 관련서",0,0,"20201012","no","(주)두원해운항공","태양훈/김정숙","02-752-7001",21,"서울 중구 북창동 21 해남빌딩 322호",0
187440200,187440200,5000000,9372010,5,"20201012",1118,1114,1119,1121,7.5,"근무복  작업복 및 유사의복 제",0,0,"20201012","no","(주)신도엔터프라이즈","박혜경","02-2268-1313",21,"서울 중구 퇴계로44길 11",0
187239100,187239100,5000000,-2180389,1,"20070822",1116,1114,1119,1121,6,"금융업",0,0,"20201012","no","우리아이비글로벌본드(주)","김진영","02-2002-3867",21,"서울 중구 소공로 51",0
177325600,187203400,5000000,36757,6,"20110114",1116,1115,1119,1123,8,"전문 서비스업",0,0,"20201012","no","(주)피알비즈","최종훈","02-780-8511",21,"서울 중구 을지로 50, 2001호",0
187200000,187200000,10000000,9360000,1872,"20201012",1118,1114,1119,1121,7.5,"광고 대행업",0,0,"20201012","no","디스커버리네트웍스코리아(유)","저스틴블레어엠머","02-767-2902",21,"서울 중구 삼일대로 343, 16층",0
187188300,187188300,2000,0,1872,"20140610",1116,1114,1119,1121,6,"금융 및 보험 관련 서비스업",0,0,"20201012","no","효성캐피탈제십일차유동화전문(유)","심은정","02-2002-5355",21,"서울 중구 소공로 51",0
187037700,187037700,1000,-2361,1,"20170623",1116,1114,1119,1121,6,"금융업",0,0,"20201012","no","뉴엔씨제십사차(주)","이옥란","no",21,"서울 중구 을지로 76",0
186974600,186974600,5000000,9348730,1870,"20201012",1118,1114,1119,1121,7.5,"그외 기타 분류안된 금융업",0,0,"20201012","no","가좌마을(주)","서현두","02-2002-1563",21,"서울 중구 을지로1가 101-1",0
212638100,186916400,5000000,741,8,"19961217",1116,1114,1119,1121,10,"인쇄 및 기록매체 복제업",0,0,"20201012","no","(주)임펙스커뮤니케이션","임병택","02-2269-5311",21,"서울 중구 퇴계로36나길 27-7",0
186671500,186671500,5000000,9333575,1867,"20201012",1118,1114,1119,1121,7.5,"그외 기타 분류안된 금융업",0,0,"20201012","no","이천칠스펀지제일차(주)","김홍열","02-2080-8252",21,"서울 중구 충정로1가 75 농업협동조합중앙회건물",0
126673400,186669200,17091500,-170899,30,"20140805",1116,1115,1120,1122,9,"정보서비스업",0,0,"20201012","no","(주)솔리드웨어","박재현","02-6105-6393",21,"서울 중구 청계천로 100, 3층",0
186473100,186473100,0,-208851,1865,"20160727",1116,1115,1120,1122,8,"사업지원 서비스업",0,0,"20201012","no","(주)프로젝트엔","이명재","no",21,"서울 중구 한강대로 416, 14층 111호",0
186307000,186307000,10000000,9315350,9,"20201012",1118,1114,1119,1121,7.5,"콜센터 및 텔레마케팅 서비스업",0,0,"20201012","no","(주)큐휴먼리소오스","이철섭","02-771-0779",21,"서울 중구 회현동1가 194-15 인송빌딩 16층",0
186079400,186079400,2056900,9303970,2,"20201012",1118,1114,1119,1121,7.5,"간판 및 광고물 제조업",0,0,"20201012","no","이지굿스","윤여신","02-2272-8512-3",21,"서울 중구 을지로 191, 302호",0
186049900,186049900,6000000,173593,6,"20150203",1117,1115,1120,1123,10,"인쇄 및 기록매체 복제업",0,0,"20201012","no","(주)레드코뿔소커뮤니케이션","신선아/조남일","02-6959-5991",21,"서울 중구 수표로2길 15, 2층",0
185882700,185882700,5000000,43818,1859,"20061222",1116,1115,1120,1122,8,"자동차 및 부품 판매업",0,0,"20201012","no","(주)아이티씨플러스","홍진성","070-7797-5142",21,"서울 중구 삼일대로12길 21, 202호",0
185826200,185826200,9105400,9291310,1,"20201012",1118,1114,1119,1121,7.5,"사진장비 및 광학용품 도매업",0,0,"20201012","no","스타카메라","유성규","02-376-3172",21,"서울 중구 삼일대로4길 17, 1층",0
158073400,185752600,30000000,1029,7,"20080616",1116,1114,1119,1121,8,"창고 및 운송관련 서비스업",0,0,"20201012","no","(주)아이비엘해운항공","전재철","02-2235-2772",21,"서울 중구 무교로 15, 1806호",0
185740100,185740100,100,333568,1858,"20170731",1117,1114,1119,1121,6,"금융업",0,0,"20201012","no","기가엘티이제삼십사차유동화전문(유)","이수민","02-2151-4968",21,"서울 중구 세종대로9길 20",0
185707700,185707700,5000000,9285385,5,"20201012",1118,1114,1119,1121,7.5,"기타 인쇄업",0,0,"20201012","no","(주)신안화학","강형길","02-2265-9877",21,"서울 중구 퇴계로53길 6-19",0
185600000,185600000,0,9280000,1856,"20201012",1118,1114,1119,1121,7.5,"",0,0,"20201012","no","대명인터내셔날","송미덕","02-226-4704",21,"서울 중구 장충동2가 35-31 대명빌딩",0
185600000,185600000,5000000,9280000,1856,"20201012",1118,1114,1119,1121,7.5,"그외 기타 금융지원 서비스업",0,0,"20201012","no","(주)스카이아이엔티","이종훈","no",21,"서울 중구 장충동1가 35-31",0
185492800,185492800,0,9274640,1855,"20201012",1118,1114,1119,1121,7.5,"셔츠 및 외의 도매업",0,0,"20201012","no","ARRANGE","정필범","no",21,"서울 중구 마장로 40",0
185464900,185464900,42000000,9273245,4,"20201012",1118,1114,1119,1121,7.5,"화학섬유직물 직조업",0,0,"20201012","no","(주)인영트레이딩","서동일","02-319-1151~3",21,"서울 중구 충무로2가 62-7번지",0
270304500,185272300,60000000,-1121965,14,"20130325",1116,1114,1120,1122,11,"가죽  가방 및 신발 제조업",0,0,"20201012","no","(주)파시","손종탁","02-581-4667",21,"서울 중구 명동길 65, 8층",0
185252000,185252000,10000000,142758,1,"20020122",1117,1114,1120,1123,8,"도매 및 상품 중개업",0,0,"20201012","no","에스퍼테크놀로지(주)","이희태","02-2272-4197",21,"서울 중구 충무로 13, 605호",0
185240000,185240000,32879000,9262000,1853,"20201012",1118,1114,1119,1121,7.5,"그외 기타 종이 및 판지 제품 제",0,0,"20201012","no","수성산업","조현제","no",21,"서울 중구 초동 21-1 기영빌딩 603호",0
