"매출_금액","매출_금액2","자본_금액","순이익_금액","종업원_수","설립_일자","순이익금액코드","매출증가코드","차입의존코드","이익보상배수코드","산재_비율","industry","추계_금액","예치_금액","최근_계약_일자","최근_활동자","단체_명","대표자","전화번호","시군구코드","주소","TARGET"
8619540700,8619540700,2000000000,58577889,179,"19671212",1118,1114,1119,1121,18,"수상 운송업",8157,3720,"20201012","서정훈(1000027158)","쌍용해운(주)","윤민영","02-2270-4500",21,"서울 중구 수표로 34",0
8572406200,8578184000,20000000,2616009,3722,"20060113",1117,1114,1119,1121,8,"사업지원 서비스업",2632,0,"20201012","이정덕(0001483743)","(주)키스템프그룹","이정호","02-6719-6380",21,"서울 중구 을지로5길 16, 4층",0
8544290600,8544290600,150000000,4732718,38,"20060810",1117,1114,1119,1121,8,"도매 및 상품 중개업",666,0,"20201012","권세한(1000015470)","한국소화화학품(주)","에모리미츠요시","02-3454-1831",21,"서울 중구 세종대로7길 43, 2층",0
8228191600,8228191600,2486405000,29579209,17,"20000930",1118,1114,1119,1121,6,"금융업",0,0,"20201012","손정원(1000030247)","맥쿼리파이낸스코리아(주)","정현구","02-3705-8500",21,"서울 중구 소공로 109, 9층",0
8154311400,8154311400,500000000,4647271,57,"20000303",1117,1114,1119,1121,8,"기타 전문  과학 및 기술 서비스업",1350,1416,"20170530","김재은(1000029104)","(주)케이지올앳","위수복","02-3783-9990",21,"서울 중구 통일로 92, 16층",1
8112195900,8112195900,-7060820100,405609795,81122,"20201012",1118,1114,1119,1121,7.5,"정기 항공 운송업",0,0,"20201012","류호(1000029094)","영국항공(주)한국지점","김석규","070-4650-8888",21,"서울 중구 서소문로 115, 9층",0
8090606200,8090606200,982000000,-12023211,324,"19981127",1116,1114,1119,1121,8,"소매업  자동차 제외",4414,0,"20160930","김명규(1000027475)","중앙일보엠앤피(주)","박의준","02-751-9491",21,"서울 중구 세종대로7길 56, 2층",0
8981094400,8083808600,109371000,-2675453,45,"19950922",1116,1114,1119,1121,16,"섬유제품 제조업  의복제외",1325,0,"20201012","이요한(1000023654)","(주)비전랜드","김기완","02-2125-3961",21,"서울 중구 퇴계로 131, 4층",0
4550526400,8030931500,30000000,315028,32,"20150410",1117,1114,1119,1121,8,"도매 및 상품 중개업",232,0,"20201012","정석준(1000024809)","(주)동행물산","이치성","02-2254-3608",21,"서울 중구 세종대로9길 41, 17층",0
8021300000,8021300000,3392600000,401065000,80213,"20201012",1118,1114,1119,1121,7.5,"외국은행",0,0,"20201012","류호(1000029094)","(주)모미지은행","모리모토히로미치","no",21,"서울 중구 을지로1가",0
7985155000,7985155000,10000000,11665333,297,"20040421",1118,1114,1119,1121,10,"인쇄 및 기록매체 복제업",3962,0,"20201012","이대우(0001628477)","(주)성원애드피아","정대원","02-1599-5555",21,"서울 중구 퇴계로41길 6",0
7891163600,7891163600,147968000,1125752,38,"19970204",1117,1114,1119,1121,8,"도매 및 상품 중개업",693,0,"20201012","김희철(0001630122)","범창페이퍼(주)","송응호","02-2264-5500",21,"서울 중구 마른내로 105",0
8766188300,7757576200,0,3105429,155,"20091228",1117,1114,1119,1121,9,"협회 및 단체",4360,3469,"20120521","박종민(1000025455)","한국언론진흥재단","민병욱","02-2001-7114",21,"서울 중구 세종대로 124",0
7661515200,7661515200,25850893000,-27285940,96,"19831006",1116,1114,1119,1121,8,"숙박업",1803,0,"20170504","임병민(0001570205)","휘닉스중앙(주)","이윤규","1577-0069",21,"서울 중구 세종대로7길 56, 3층",1
7642785900,7642785900,120000000,421680,13195,"20201012",1117,1114,1119,1121,7.5,"사업시설 유지관리 서비스업",42168,0,"20140813","심재섭(0001565020)","(주)삼구아이앤씨","구자관/동일범","02-828-3939",21,"서울 중구 청계천로 100, 동관 6층",0
5334494600,7600021000,150000000,2520139,80,"20091124",1117,1114,1119,1121,8,"자동차 및 부품 판매업",424,0,"20201012","류경호(1000019892)","(주)셀맥인터내셔날","김성철","02-703-6648",21,"서울 중구 무교로 32, 1202호",0
9252404400,7586159300,200000000,-1660508,518,"20010813",1116,1114,1119,1121,8,"사업지원 서비스업",0,0,"20201012","전성일(0001427043)","(주)노랑풍선","고재경/최명일","02-1544-2288",21,"서울 중구 수표로 31",0
7542357800,7542357800,2086203000,40770,124,"20201012",1116,1114,1119,1121,7.5,"상호저축은행",4077,0,"20201012","최재천(1000018320)","(주)디비저축은행","김하중","02-3705-1700",21,"서울 중구 남대문로 113",0
7741372800,7422181900,50000000,1134491,1648,"20140805",1117,1114,1119,1121,8,"음식점 및 주점업",6314,4769,"20201012","박승진(1000022454)","(주)엠에프지코리아","윤나라","02-2286-8800",21,"서울 중구 동호로15길 31, B동",0
7226508300,7336105500,50000000,1685810,29,"20010312",1117,1114,1119,1121,8,"도매 및 상품 중개업",1441,0,"20201012","권세한(1000015470)","한국엔티엔판매(주)","나카노슈지","02-720-3666",21,"서울 중구 세종대로 124, 10층",0
7315103700,7315103700,73905000,2050964,140,"19921130",1117,1115,1119,1122,8,"전문 서비스업",3692,336,"20191128","윤재서(0001487305)","닐슨컴퍼니코리아(유)","신은희","02-2122-7000",21,"서울 중구 서소문로 50",1
11328869100,7313316500,100000000,1976741,113289,"20090701",1117,1115,1119,1123,8,"창고 및 운송관련 서비스업",0,0,"20200207","강영일(0001608465)","삼주마리타임(주)","김정균","02-755-0071",21,"서울 중구 서소문로 89",1
7302281800,7302281800,187000000,365114090,16,"20201012",1118,1114,1119,1121,7.5,"데이터베이스 및 온라인정보 제",0,0,"20201012","이준형(1000029944)","블룸버그코리아(유)","멜라니수잔코트","02-3702-1615",21,"서울 중구 을지로5길 26, 서관 28층",0
7290514600,7290514600,359600000,-5022042,470,"19991027",1116,1114,1119,1121,8,"숙박업",6244,0,"20111228","허기영(1000026838)","(주)씨디엘호텔코리아","곽익승","02-317-3801",21,"서울 중구 소월로 50",0
7490060600,7189072900,1138612500,5655569,21,"20040412",1118,1114,1119,1121,18,"수상 운송업",1071,0,"20201012","손정원(1000030247)","엔와이케이벌크쉽코리아(주)","장철순","02-398-1487",21,"서울 중구 통일로 10",0
10682175200,7102441200,5000000,4675918,109,"20061206",1117,1114,1119,1121,8,"도매 및 상품 중개업",1328,0,"20200430","허기영(1000026838)","푸마코리아(유)","라스무스홀름","02-2136-1127",21,"서울 중구 을지로 100",1
7037077200,7037077200,50000000,-1954169,567,"19840830",1116,1114,1119,1121,8,"건축기술  엔지니어링 및 기타 과학기술 서비스업",54,0,"20201012","임병민(0001570205)","(주)간삼건축종합건축사사무소","김태집","02-2250-6000",21,"서울 중구 동호로20다길 16",0
6962889300,6962889300,70000000,348144465,10,"20201012",1118,1114,1119,1121,7.5,"1차 금속제품 도매업",0,0,"20110325","no","(주)스틸엠","송일수/장양수","02-318-7577",21,"서울 중구 장교동 1번지 장교빌딩 1203호",1
6922717700,6922717700,2500000000,-14980668,106,"20091230",1116,1114,1119,1121,36,"종합 건설업",9514,0,"20201012","고재균(1000027817)","(주)동광주택","김시병/신명호/이기홍/이세중/이중근/","02-3774-5500",21,"서울 중구 세종대로9길 42",0
6513085600,6793312300,18865000,1575120,193,"19680628",1117,1114,1119,1121,10,"인쇄 및 기록매체 복제업",44,0,"20201012","조성민(0001460024)","태양당인쇄(주)","김현기","02-2276-1251-9",21,"서울 중구 충무로2가 49-17번지 신조양빌딩 신관 1",0
7000916900,6791348500,6107144000,3488278,360,"19771207",1117,1114,1119,1121,8,"출판업",23215,3642,"20201012","김춘호(0009535833)","(주)한국일보사","이영성","02-724-2677",21,"서울 중구 세종대로 17",0
6599465600,6599465600,5200350000,650,10,"20201012",1116,1114,1119,1121,7.5,"외국은행",65,0,"20201012","손정원(1000030247)","바덴뷔르템베르크주립은행","이성구","02-6730-0100",21,"서울 중구 태평로1가 84번지 파이낸스빌딩 14층",0
6597936500,6597936500,39000000,168689,16,"19901211",1117,1114,1119,1121,8,"도매 및 상품 중개업",0,0,"20201012","현동구(0001529007)","(주)동산에스엔알","장세한","02-548-3124",21,"서울 중구 무교로 32, 10층 1호",0
6534359200,6534359200,10800000000,33420,135,"20201012",1116,1114,1119,1121,7.5,"여신금융업",3342,0,"20121231","이서은(1000021057)","제이티캐피탈(주)","와케노부유키","1566-7799",21,"서울 중구 세종대로 73, 5층",0
6523234600,6523234600,5387317500,3982164,296,"19900829",1117,1114,1119,1121,8,"출판업",17119,0,"20201012","이동해(1000021380)","(주)문화일보","이병규","02-3701-5114",21,"서울 중구 새문안로 22",0
6509954300,6509954300,14926806000,32069047,29,"20130801",1118,1114,1119,1121,6,"금융업",4920,3279,"20191231","최영성(0009509245)","(주)한진칼","조원태/석태수","02-726-6166",21,"서울 중구 소공로 88",0
6464670700,6464670700,319300000,-990869,414,"20010207",1116,1114,1119,1121,8,"출판업",14264,8864,"20201012","최재연(0001624636)","이지케어텍(주)","위원량","070-7410-4206",21,"서울 중구 퇴계로 307, 4층",0
6446487300,6446487300,718587100,1000355,549,"20160302",1117,1114,1119,1121,8,"창고 및 운송관련 서비스업",2164,0,"20201012","김대성(0001581468)","(주)하이파킹","박현규","02-2648-8292",21,"서울 중구 세종대로 73, 801호",0
6434894300,6434894300,50000000,172407,208,"19740321",1117,1114,1119,1121,8,"도매 및 상품 중개업",6983,0,"20201012","권종길(0001626083)","풍림무약(주)","이정석/이중철","02-778-2351",21,"서울 중구 소월로 10",0
6413993800,6413993800,200000000,409567,90,"19990122",1117,1114,1119,1121,8,"창고 및 운송관련 서비스업",877,0,"20201012","오재영(0001587641)","세중해운(주)","한명수","02-755-7226",21,"서울 중구 세종대로18길 16, 9층",0
6391197400,6391197400,112398600,1689418,125,"19941025",1117,1114,1119,1121,7,"부동산업",3560,300,"20201012","박응일(1000022400)","세빌스코리아(주)","이수정","02-2124-4200",21,"서울 중구 세종대로 136, 13층",0
6382796100,6382796100,50000000,319139805,46,"20201012",1118,1114,1119,1121,7.5,"기타 사무지원 서비스업",0,0,"20201012","권혁만(1000022425)","동국대학교산학협력단","유국현/김관규","02-2260-8892",21,"서울 중구 필동3가26 동국대학교내",0
6353100200,6353100200,987032200,554782,215,"20000503",1117,1114,1119,1121,6,"교육 서비스업",3801,1384,"20201012","신종헌(1000024977)","(주)케이지에듀원","노원남","02-870-8500",21,"서울 중구 통일로 92, 6층",0
7257354700,6316407200,50000000,59014,110,"20040618",1116,1114,1119,1121,8,"도매 및 상품 중개업",2481,0,"20201012","김경래(0001281003)","(주)꼬망스","김성건","02-2232-5588",21,"서울 중구 다산로 128-12, 2층",0
6311538500,6311538500,1194000000,11700,46,"20201012",1116,1114,1119,1121,7.5,"그외 기타 상품 전문 도매업",1170,1053,"20201012","이철규(1000015426)","아그파코리아(주)","","02-2262-4200",21,"서울 중구 남대문로5가 120 단암빌딩 6층",0
6294247400,6294247400,3414676500,23342456,67,"20071221",1118,1114,1119,1121,7,"부동산업",3863,2578,"20201012","여창엽(0001581428)","두타몰(주)","조용만","02-3398-2045",21,"서울 중구 장충단로 275",0
2613955300,6265587200,50000000,3503960,23,"19990608",1117,1115,1119,1123,8,"창고 및 운송관련 서비스업",0,0,"20200402","김명균(0009535932)","대주항운(주)","김석규","02-319-9196",21,"서울 중구 서소문로 115, 5층",1
6140538600,6140538600,100000,95250,636,"20201012",1116,1114,1119,1121,7.5,"보건 및 복지 행정",9525,7297,"20201012","김대수(1000021768)","사회보장정보원","임희택","02-6360-6114",21,"서울 중구 퇴계로 173",0
2097650800,6070593100,5000000,1507016,451,"20050124",1117,1114,1119,1123,8,"사업시설 관리 및 조경 서비스업",95,0,"20201012","박은경(1000024462)","위티아(주)","동일범","02-828-3939",21,"서울 중구 청계천로 100, 동관 6층",0
6039517500,6039517500,7995342100,301975875,360,"20201012",1118,1114,1119,1121,7.5,"비주거용 건물 임대업",0,0,"20201012","정석준(1000024809)","(학)경동대학교","고희재","02-778-7611",21,"서울 중구 세종대로 93",0
5187746500,5938633200,140000000,2117676,140,"20010321",1117,1114,1119,1121,7,"부동산업",2322,0,"20171123","임병민(0001570205)","(주)메이트플러스","이창욱","02-3775-7200",21,"서울 중구 을지로5길 16, 9층",0
5891781100,5891781100,9000000000,9880,58,"20201012",1116,1114,1119,1121,7.5,"금융리스업",988,0,"20201012","육원찬(1000026082)","오케이아프로캐피탈(주)","김형균","02-2149-7400",21,"서울 중구 세종대로 39, 10층",0
4929517600,5821781800,82200000,-10947065,1259,"19780325",1116,1114,1119,1121,8,"사업시설 관리 및 조경 서비스업",3973,0,"20201012","임병민(0001570205)","동우공영(주)","이광수","02-6366-2519",21,"서울 중구 청파로 450",0
5718880000,5718880000,150000000,-9391376,174,"19911217",1116,1114,1119,1121,9,"기타 개인 서비스업",2539,0,"20201012","김석규(0001582600)","보람상조개발(주)","오준오","02-6003-1009",21,"서울 중구 세종대로 73, 23층",0
5205360200,5681671900,50000000,784584,31,"19910314",1117,1114,1119,1121,8,"도매 및 상품 중개업",0,0,"20201012","한재경(0001606465)","디앤이(주)","채상훈","02-2237-7766",21,"서울 중구 다산로 212",0
3975994900,5594513300,806560000,2194278,70,"19860218",1117,1114,1119,1121,16,"섬유제품 제조업  의복제외",427,0,"20201012","이영일(0002600444)","(주)성광","민은기","02-774-5741-4",21,"서울 중구 남대문로 63",0
5575194400,5575194400,1359450000,-7900017,279,"19911127",1116,1114,1119,1121,8,"숙박업",3169,14,"20201012","황현경(1000020250)","에이블현대호텔앤리조트(주)","최종윤/장폴혁","02-2250-8221",21,"서울 중구 장충동2가 산5-5번지",0
5330492200,5330492200,278000000,41315277,2,"19550518",1118,1114,1119,1121,7,"부동산업",0,0,"20201012","여창엽(0001581428)","대일산업홀딩스(주)","김완신","02-735-1961",21,"서울 중구 남대문로 120",0
6552428300,5172885500,160000000,430531,148,"20120607",1117,1115,1119,1123,7,"부동산업",0,0,"20170707","최관호(0001549761)","(주)젠스타","이명근","02-2003-8000",21,"서울 중구 을지로5길 16, 10층",0
3832157200,5168171700,50000000,-2580145,58,"19871105",1116,1114,1119,1121,8,"창고 및 운송관련 서비스업",1573,1630,"20200507","서정훈(1000027158)","고려종합국제운송(주)","권오인","02-311-0600",21,"서울 중구 서소문로 89",1
4019502000,5138833000,61450000,1813550,79,"20070315",1117,1114,1119,1121,8,"도매 및 상품 중개업",0,0,"20201012","이준형(1000029944)","(주)윙스풋","김영천","02-539-6130",21,"서울 중구 명동길 58, 7층",0
5073848800,5073848900,357420000,2662223,31,"19930222",1117,1114,1119,1121,8,"도매 및 상품 중개업",854,0,"20200420","no","한국닛테츠물산(주)","나카지마켄이치","02-753-3010",21,"서울 중구 무교로 21, 10층",1
5067810000,5067810000,2437500500,253390500,73,"20201012",1118,1114,1119,1121,7.5,"증권 중개업",0,0,"20201012","허기영(1000026838)","맥쿼리증권(주)","황찬영","02-3705-8788",21,"서울 중구 소공로 109, 3층",0
11073665100,5024269500,600000000,1037054,95,"20000929",1117,1114,1119,1121,8,"도매 및 상품 중개업",1854,1876,"20201012","박준형(1000027327)","금호개발상사(주)","문동준","02-6961-1114",21,"서울 중구 청계천로 100, 동관 4층",0
4982141700,4982141700,3550000000,249107085,47,"20201012",1118,1114,1119,1121,7.5,"손해 보험업",0,0,"20201012","류호(1000029094)","미쓰이스미토모해상화재보험(주)","운노테츠오","02-3702-5800",21,"서울 중구 을지로5길 26",0
4979259600,4979259600,100000000,354641,85,"19951025",1117,1114,1119,1121,18,"수상 운송업",1609,0,"20201012","강명곤(0001632758)","썬에이스해운(주)","김성기","02-774-8745",21,"서울 중구 소월로 10",0
4936785000,4936785000,300000000,-3438383,255,"20130201",1116,1114,1119,1121,8,"사업지원 서비스업",16938,12888,"20170331","no","(주)한진관광","김정수","1566-1155",21,"서울 중구 소공로 88",0
4936258600,4936258600,100000,28270,122,"20201012",1116,1114,1119,1121,7.5,"기타 교육지원 서비스업",2827,0,"20201012","정석준(1000024809)","국가평생교육진흥원","윤여각","02-3780-9700",21,"서울 중구 청계천로 14",0
4921647700,4921647600,212000000,116563,15,"19801220",1117,1114,1119,1121,8,"도매 및 상품 중개업",0,0,"20171110","no","대원지업(주)","강승원","02-2278-0161",21,"서울 중구 충무로9길 15",1
4903540000,4903540100,190000000,-841572,968,"19950502",1116,1114,1119,1121,8,"사업시설 관리 및 조경 서비스업",7476,0,"20170825","김정용(0001568501)","한불에너지관리(주)","가보렐마르셀루시앙프랑소와","02-511-0845",21,"서울 중구 청계천로 100, 동관 16층",1
4795372300,4795372300,500000000,-4681675,109,"20090106",1116,1114,1119,1121,8,"도매 및 상품 중개업",2948,0,"20201012","허기영(1000026838)","교세라도큐먼트솔루션스코리아(주)","이나노리히코","02-6933-4050",21,"서울 중구 퇴계로 18, 10층",0
4789151800,4789151900,490000000,1694375,28,"19950315",1117,1114,1119,1121,8,"도매 및 상품 중개업",1637,0,"20101130","류국인(1000021321)","한국소지쯔(주)","오미네켄이치","02-772-8900",21,"서울 중구 을지로5길 19, 13층",0
4769549300,4769549300,5000000,950679,18,"19730216",1117,1114,1119,1121,8,"도매 및 상품 중개업",1062,0,"20190613","이태수(0001132443)","삼강통산(주)","이진환","02-2268-4538",21,"서울 중구 수표로 67",1
4711368600,4711368600,807969000,3079083,112,"19710522",1117,1114,1119,1121,7,"화학물질 및 화학제품 제조업  의약품 제외",0,0,"20201012","이미현(0001587577)","니카코리아(주)","김경재/모리시타요시유키","02-779-7727",21,"서울 중구 무교로 6, 801호",0
5026754200,4695539500,107000000,716152,24,"19690611",1117,1114,1119,1121,8,"도매 및 상품 중개업",556,0,"20201012","홍동우(1000023476)","(주)안국에너지","안명준/안정환","02-2270-1869",21,"서울 중구 퇴계로 229",0
4714303300,4667902500,370000000,949496,262,"19961223",1117,1114,1119,1121,8,"전문 서비스업",4050,0,"20201012","이준형(1000029944)","입소스(주)","길양관/로헝스스토클레","02-6464-5100",21,"서울 중구 청파로 463, 12층",0
4020738200,4598715800,106467000,-1138543,279,"20030730",1116,1114,1119,1121,8,"전문 서비스업",4378,0,"20200601","김명규(1000027475)","중앙일보플러스(주)","이상언","02-6416-3913",21,"서울 중구 통일로 92",1
4547148500,4547148500,1175454500,-1426377,55,"19960124",1116,1114,1119,1121,8,"임대업  부동산 제외",675,0,"20201012","이미현(0001587577)","(주)조이렌트카","최현석","1855-0052",21,"서울 중구 청계천로 100, 7층",0
4544458000,4544458000,100000000,2801759,43,"20041229",1117,1114,1119,1121,10,"인쇄 및 기록매체 복제업",3094,0,"20201012","성윤재(0001583398)","(주)투데이아트","조성태","02-2265-6119",21,"서울 중구 퇴계로18길 46",0
4509505800,4509505800,562059000,225475290,45096,"20201012",1118,1114,1119,1121,7.5,"의약품 도매업",0,0,"20110331","김은미(1000023955)","지이헬스케어에이에스한국지점","서일원","02-6201-3880",21,"서울 중구 한강대로 416, 15층",0
4518416000,4487071700,80000000,2494967,79,"20040108",1117,1114,1119,1121,8,"창고 및 운송관련 서비스업",0,0,"20201012","이철규(1000015426)","(주)한큐한신익스프레스코리아","변종설/요시모토사토시","02-752-1004",21,"서울 중구 세종대로12길 12, 6층",0
4488265100,4485159900,1276912000,1233952,241,"20000115",1117,1114,1119,1121,9,"정보서비스업",0,0,"20201012","신종헌(1000024977)","이데일리(주)","곽재선/이익원","02-3772-0188",21,"서울 중구 통일로 92, 18, 19층",0
4414690400,4414690400,25000000,4530135,32,"20100706",1117,1114,1119,1121,20,"펄프  종이 및 종이제품 제조업",869,0,"20200515","박익혁(0001542204)","(주)세종기획","위강복","02-2278-3120",21,"서울 중구 퇴계로36가길 9, 4층",1
4368518300,4368518300,400000000,218425915,105,"20201012",1118,1114,1119,1121,7.5,"내부 전기배선 공사업",0,0,"20180930","허기영(1000026838)","존슨콘트롤즈코리아(유)","윤종섭/하운식","02-2027-4860",21,"서울 중구 마른내로 34, (주)케이티앤지 을지로타워",1
4351224600,4351224600,20000000,203828,457,"19991201",1117,1114,1119,1123,8,"사업지원 서비스업",885,0,"20201012","이정덕(0001483743)","(주)키스템프","박상희","02-6719-6400",21,"서울 중구 을지로5길 16, 4층",0
4166800200,4348626400,60000000,98302,692,"20110208",1116,1115,1119,1122,8,"사업시설 관리 및 조경 서비스업",0,0,"20201012","김용우(1000021317)","(주)미래비엠","이영수","02-2280-5625",21,"서울 중구 다산로 162",0
3589969000,4300161500,5000000,2026500,37,"20000808",1117,1114,1119,1121,8,"출판업",2217,0,"20191224","권혁만(1000022425)","아비바코리아(주)","제임스키드","02-3284-5300",21,"서울 중구 을지로5길 26, 서관 25층",0
4236378700,4236378700,8188462000,-13268372,245,"19801020",1116,1114,1119,1121,6,"스포츠 및 오락관련 서비스업",9277,0,"20141209","no","(주)무주덕유산리조트","이종혁/이중근","02-3774-5500",21,"서울 중구 세종대로9길 42",0
4193363500,4193363500,685166500,14325829,67,"19530713",1118,1114,1119,1121,7,"부동산업",6286,5503,"20201012","여창엽(0001581428)","정석기업(주)","원종승","02-726-6311",21,"서울 중구 남대문로2가 118번지",0
5378904600,4179861000,150000000,-7904570,108,"20000307",1116,1114,1119,1121,8,"도매 및 상품 중개업",2122,0,"20201012","최재연(0001624636)","반다이남코코리아(주)","카와다유우지","02-795-6111",21,"서울 중구 무교로 21, 13층",0
4177840700,4177840700,100000000,17840,97,"20201012",1116,1114,1119,1121,7.5,"라이터  연소물 및 흡연용품 제",1784,0,"20201012","김상형(0001489292)","(주)삼화","김태호","02-753-0335",21,"서울 중구 을지로 170, 7층",0
4509928500,4156289200,100000000,1105372,1022,"19980924",1117,1114,1119,1121,8,"사업지원 서비스업",253,0,"20150225","김상형(0001489292)","스탭스(주)","박천웅","02-2178-8000",21,"서울 중구 동호로14길 7",0
4153954400,4153954300,61200000,434902,21,"19990524",1117,1114,1119,1121,8,"도매 및 상품 중개업",354,0,"20201012","이현숙(0001354797)","(주)극동엠이에스","홍현득","02-6263-7214",21,"서울 중구 남대문로5길 37, 7층",0
4149960400,4149960400,20000000,207498020,33,"20201012",1118,1114,1119,1121,7.5,"데이터베이스 및 온라인정보 제",0,0,"20200701","여창엽(0001581428)","레피니티브코리아(주)","김석준","02-6870-3071",21,"서울 중구 태평로1가 64-8번지 광화문빌딩 14층",1
4138501200,4138501200,99000000,1311939,16,"20060425",1117,1114,1119,1121,8,"도매 및 상품 중개업",103,0,"20201012","강성철(0001531218)","(주)디앤에스씨","채홍대","02-2266-0730",21,"서울 중구 퇴계로 235, 321호",0
4097497000,4097497000,6504665500,6080,16,"20201012",1116,1114,1119,1121,7.5,"금융리스업",608,600,"20140102","no","무림캐피탈(주)","임재헌","02-3709-8800",21,"서울 중구 소공로 109, 10층",1
4091539200,4091539200,16686382900,39010,220,"20201012",1116,1114,1119,1121,7.5,"산업 단체",3901,0,"20201012","김정철(1000021252)","서울상공회의소","박용만","02-6050-3114",21,"서울 중구 세종대로 39",0
4077887900,4077887900,510000000,1452399,66,"19870730",1117,1114,1119,1121,18,"수상 운송업",4721,0,"20201012","이승형(0001611417)","두우해운(주)","이상조","02-2022-8804",21,"서울 중구 소공로 88, 신관 6층",0
4075229000,4075229000,347145900,4630824,171,"20051230",1117,1114,1119,1121,8,"사업지원 서비스업",92,0,"20201012","홍성섭(1000025833)","글로벌텍스프리(주)","강진원","02-518-0837",21,"서울 중구 퇴계로 131, 9층",0
4018018500,4018018500,10000000,4363473,219,"19910918",1117,1114,1119,1121,8,"전문 서비스업",4761,4491,"20130822","허기영(1000026838)","레오버넷(주)","노유경","02-2000-3600",21,"서울 중구 청계천로 100, 동관 15층",1
4160432800,3994443600,2171376500,-13300590,253,"19960919",1116,1114,1119,1121,9,"정보서비스업",9108,7057,"20151008","no","에스케이커뮤니케이션즈(주)","이상호","02-2106-0912",21,"서울 중구 소월로2길 30",0
3951542500,3951542500,49000000,301792,28,"19981228",1117,1114,1119,1121,8,"도매 및 상품 중개업",0,0,"20160421","no","무원상사(주)","최영수","02-754-2322",21,"서울 중구 삼일대로 363, 14층 1403호",1
3945618000,3945618000,114549900,-28674592,64,"20050318",1116,1114,1119,1121,6,"전자부품  컴퓨터  영상  음향 및 통신장비 제조업",1257,0,"20201012","육원찬(1000026082)","(주)티노스","이상락","070-7123-9210",21,"서울 중구 후암로 110, 22층",0
3890251700,3925963000,126493000,1778892,35,"19810109",1117,1114,1119,1121,8,"도매 및 상품 중개업",403,0,"20201012","권종길(0001626083)","(주)우신켐텍","박세진","070-7437-2501",21,"서울 중구 칠패로 46, 12층",0
3901968900,3901968900,100000000,2830539,44,"20020302",1117,1114,1119,1121,11,"의복  의복 액세서리 및 모피제품 제조업",422,0,"20201012","허용(0001359954)","(주)제시앤코","전희준","02-3406-2300",21,"서울 중구 동호로24길 27-14",0
3866209400,3866209400,50000000,614298,25,"19870706",1117,1114,1119,1123,8,"창고 및 운송관련 서비스업",0,0,"20201012","신성만(0001624867)","뉴월드쉬핑(주)","김효곤","02-774-5811",21,"서울 중구 남대문로 117, 14층",0
3856286000,3856286000,0,19550,309,"20201012",1116,1114,1119,1121,7.5,"그외 기타 금융지원 서비스업",1955,1955,"20110120","no","신용회복위원회","이계문","02-750-1094",21,"서울 중구 세종대로 124, 6층 6층.7층.8층",0
3855531300,3855531300,100000000,178421,167,"19900212",1117,1114,1119,1121,18,"수상 운송업",110,0,"20201012","송권표(0001541108)","대호상선(주)","박홍득/조우제","02-773-7251",21,"서울 중구 삼일대로6길 2, 별관 2층",0
3849907900,3849907900,504000000,1644514,175,"19910315",1117,1114,1119,1121,8,"사업지원 서비스업",3348,3186,"20201012","이미현(0001587577)","우리신용정보(주)","조수형","02-2262-5800",21,"서울 중구 을지로11길 15",0
4085871600,3833077800,166083000,976086,92,"19900407",1117,1114,1119,1121,8,"창고 및 운송관련 서비스업",1615,0,"20201012","김지혜(1000025642)","(주)맥스피드","이주원","02-3708-3771",21,"서울 중구 서소문로 89",0
3800725000,3800725000,400584500,12458636,72,"19990401",1118,1114,1119,1121,9,"정보서비스업",5216,5901,"20140123","박동근(0001621552)","토파스여행정보(주)","곽진일","02-726-6817",21,"서울 중구 소공로 88",0
3773143700,3773143700,871153500,-11111489,55,"19570924",1116,1114,1119,1121,16,"식료품 제조업",1993,0,"20201012","안승배(0001591447)","삼화제분(주)","주정대","02-752-5212",21,"서울 중구 소파로 131",0
3766276900,3766276900,50000000,2518111,37663,"20141001",1117,1115,1119,1122,8,"전문 서비스업",0,0,"20191128","no","닐슨서비스코리아(유)","김미경","02-2122-7199",21,"서울 중구 서소문로 50",1
3497969900,3733275900,2000000000,-1380664,212,"19720324",1116,1114,1119,1121,8,"숙박업",5668,0,"20201012","김창호(1000026059)","(주)서한사","이승소/서정호/최성진","02-2270-3406",21,"서울 중구 동호로 287",0
3652380900,3722676800,18000000,1593145,17,"19750401",1117,1115,1119,1122,8,"도매 및 상품 중개업",0,0,"20201012","이태수(0001132443)","한석인터내셔날(주)","전정욱","02-756-1184",21,"서울 중구 칠패로 37, 9층",0
3722462100,3722462100,1275436700,851892,261,"20050620",1117,1114,1119,1121,8,"출판업",8101,4806,"20201012","이재승(1000022489)","(주)아시아경제","이의철/이강봉","02-2200-2114",21,"서울 중구 충무로 29, 10층,11층",0
3786605800,3702806500,30000000,-8983184,303,"20091117",1116,1114,1119,1121,8,"사업지원 서비스업",2667,0,"20201012","이미현(0001587577)","(주)타이드스퀘어","윤민","02-3448-6101",21,"서울 중구 청계천로 100, 서관 16층",0
3607958100,3607958100,1510000000,3972256,67,"19950411",1117,1114,1119,1121,8,"도매 및 상품 중개업",9461,9470,"20111129","윤진(1000024013)","한국마루베니(주)","마사토미류이치","02-310-0114",21,"서울 중구 을지로5길 26, 서관 26층",0
3605147500,3605147500,1317000000,8738708,139,"20060904",1118,1114,1119,1121,8,"도매 및 상품 중개업",8830,0,"20191231","이미현(0001587577)","(주)엔엑스피반도체","임영도","02-6096-1600",21,"서울 중구 세종대로 39",1
